book_id,author_id,filename,title,authors,isbn,pages,publisher,language,description,keywords,pub_type,cover_image
59b9af6b1c60661180db75294ac794df,0,Soulignac_Les Scories de forge du Pays dogon_THESE.pdf," Les Scories de forge du Pays dogon (Mali) Entre ethnoarchéologie, archéologie expérimentale et archéométrie","Soulignac, Raphaëlle",9783952454299,209,LIBRUM Publishers & Editors LLC,French,,"Archaeology, metallurgy, Mali, thesis, archaeometallurgy, metal",book,
a39cda0c7e7fce1128a02f3ce914b6da,0,UofCPress_CanadianTelevision_2006.pdf,Canadian Television Today,Bart Beaty; Rebecca Sullivan,9781552386743,184,University of Calgary Press,English,,,book,
b74e5411743c0b09f23d3da7bec70eca,0,UofCPress_ChangingArctic_2013.pdf,The Fast-Changing Arctic,Barry Scott Zellen,9781552386477,410,University of Calgary Press,English,,Arctic,book,
c666ed788fdff50e60f07a5f9c0223ba,0,UofCPress_ClericalIdeology_2003.pdf,"Clerical Ideology in a Revolutionary Age: The Guadalajara Church and the Idea of the Mexican Nation, 1788-1853",Brian F. Connaughton,9781552386767,435,University of Calgary Press,English,,,book,
d92febf57fc761ef1503a57a4c27f55f,0,UofCPress_CleverBody_2006.pdf,The Clever Body,Gabor Csepregi ,9781552385944,208,University of Calgary Press,English,,,book,
5b2bec4b474dbe6f36d6ae9e438f691c,0,UofCPress_CommonHunger_2006.pdf,A Common Hunger: Land Rights in Canada and South Africa,Joan G. Fairweather,9781552385739,284,University of Calgary Press,English,,,book,
17d9f6b527da3a83a637a974b9936824,0,UofCPress_CoverUncover_2011.pdf,Cover and Uncover: Eric Cameron,,9781552385906,140,University of Calgary Press,English,,,book,
631d4aaba18e6607f272d4ac17c61f15,0,UofCPress_DeathDrive_2007.pdf,Death Drive Through Gaia Paris,Charles Noble,9781552386644,80,University of Calgary Press,English,,,book,
ec03d7bc6de2c4daa4ad82caa7cc5a8d,0,UofCPress_GreeningtheMaple_2013.pdf,Greening the Maple: Canadian Ecocriticism in Context,Ella Soper; Nicholas Bradley,9781552385487,624,University of Calgary Press,English,,Ecocriticism;  Literary Criticism,book,
